_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user_name,category
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592647150504407042,2022-11-15 22:34:05+00:00,"Had a call with 🇵🇱 President @AndrzejDuda. Expressed condolences over the death of Polish citizens from Russian missile terror. We exchanged available information and are clarifying all the facts. 🇺🇦, 🇵🇱, all of Europe and the world must be fully protected from terrorist Russia.","Had a call with 🇵🇱 President @AndrzejDuda. Expressed condolences over the death of Polish citizens from Russian missile terror. We exchanged available information and are clarifying all the facts. 🇺🇦, 🇵🇱, all of Europe and the world must be fully protected from terrorist Russia.",1.592647150504407e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",7281.0,6786.0,51744.0,1400.0,1.592647150504407e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'AndrzejDuda', 'id': 202086424, 'displayname': 'Andrzej Duda', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/AndrzejDuda'}]",,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592647131621625856,2022-11-15 22:34:00+00:00,"Говорив з Президентом 🇵🇱 @AndrzejDuda. Висловив співчуття у зв'язку із загибеллю громадян Польщі від російського ракетного терору. Обмінялися наявною інформацією, з'ясовуємо всі факти. 🇺🇦, Польща, уся Європа та світ мають бути повністю захищеними від Росії – терориста.","Говорив з Президентом 🇵🇱 @AndrzejDuda. Висловив співчуття у зв'язку із загибеллю громадян Польщі від російського ракетного терору. Обмінялися наявною інформацією, з'ясовуємо всі факти. 🇺🇦, Польща, уся Європа та світ мають бути повністю захищеними від Росії – терориста.",1.5926471316216259e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",623.0,1203.0,12397.0,60.0,1.5926471316216259e+18,uk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'AndrzejDuda', 'id': 202086424, 'displayname': 'Andrzej Duda', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/AndrzejDuda'}]",,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592634376751558656,2022-11-15 21:43:19+00:00,Heard reports on the restoration of 🇺🇦 electricity supply. About 10 million Ukrainians were disconnected after the terrorist attack. Supply to 8 million consumers has already been restored. Power engineers and repairmen will work all night. Thanks to everyone!,Heard reports on the restoration of 🇺🇦 electricity supply. About 10 million Ukrainians were disconnected after the terrorist attack. Supply to 8 million consumers has already been restored. Power engineers and repairmen will work all night. Thanks to everyone!,1.5926343767515587e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",1261.0,4505.0,38439.0,207.0,1.5926343767515587e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592634353707728896,2022-11-15 21:43:14+00:00,Заслухав доповіді щодо відновлення постачання електрики 🇺🇦. Близько 10 млн українців були відключені після удару терористів. Уже поновлено постачання 8 млн споживачів. Енергетики та ремонтники працюватимуть усю ніч. Дякую кожному!,Заслухав доповіді щодо відновлення постачання електрики 🇺🇦. Близько 10 млн українців були відключені після удару терористів. Уже поновлено постачання 8 млн споживачів. Енергетики та ремонтники працюватимуть усю ніч. Дякую кожному!,1.592634353707729e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",396.0,1254.0,13882.0,44.0,1.592634353707729e+18,uk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592629883636953090,2022-11-15 21:25:28+00:00,"RF zabija wszędzie tam, gdzie może dotrzeć. Dzisiaj dotarła do 🇵🇱. Ten atak na bezpieczeństwo zbiorowe w regionie euroatlantyckim jest eskalacją.  Zginęli ludzie. Moje kondolencje dla braci i sióstr 🇵🇱! 🇺🇦 zawsze z wami. Należy powstrzymać terror RF.  Solidarność to nasza siła!","RF zabija wszędzie tam, gdzie może dotrzeć. Dzisiaj dotarła do 🇵🇱. Ten atak na bezpieczeństwo zbiorowe w regionie euroatlantyckim jest eskalacją.  Zginęli ludzie. Moje kondolencje dla braci i sióstr 🇵🇱! 🇺🇦 zawsze z wami. Należy powstrzymać terror RF.  Solidarność to nasza siła!",1.592629883636953e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",1793.0,3397.0,31732.0,259.0,1.592629883636953e+18,pl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592629863349129217,2022-11-15 21:25:23+00:00,"РФ забирає життя всюди, куди може дотягнутися. Сьогодні 🇵🇱. Цей російський удар по колективній безпеці в євроатлантиці – суттєва ескалація. Загинули люди. Мої щирі співчуття 🇵🇱 братам і сестрам! 🇺🇦 завжди буде разом з вами. Терор РФ має бути зупинений. Солідарність – наша сила!","РФ забирає життя всюди, куди може дотягнутися. Сьогодні 🇵🇱. Цей російський удар по колективній безпеці в євроатлантиці – суттєва ескалація. Загинули люди. Мої щирі співчуття 🇵🇱 братам і сестрам! 🇺🇦 завжди буде разом з вами. Терор РФ має бути зупинений. Солідарність – наша сила!",1.5926298633491292e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",1544.0,4179.0,36313.0,274.0,1.5926298633491292e+18,uk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592603300225961985,2022-11-15 19:39:50+00:00,Informed Ulf Kristersson @SwedishPM of the new wave of RF's missile terror. This act of genocide of Ukrainians in response to my peace plan is a cynical slap in the face of G19 @g20org &amp; the world. Thanked for the new package of 🇸🇪 defense aid to 🇺🇦. We enhance 🇺🇦🇸🇪 cooperation,Informed Ulf Kristersson @SwedishPM of the new wave of RF's missile terror. This act of genocide of Ukrainians in response to my peace plan is a cynical slap in the face of G19 @g20org &amp; the world. Thanked for the new package of 🇸🇪 defense aid to 🇺🇦. We enhance 🇺🇦🇸🇪 cooperation,1.592603300225962e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",617.0,2683.0,20815.0,111.0,1.592603300225962e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'SwedishPM', 'id': 747426555417198592, 'displayname': 'SwedishPM', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SwedishPM'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'g20org', 'id': 925441731331543040, 'displayname': 'G20 Indonesia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/g20org'}]",,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592603280810840064,2022-11-15 19:39:45+00:00,Поінформував Ульфа Крістерссона @SwedishPM про нову хвилю ракетного терору з боку РФ. Цей акт геноциду українців у відповідь на мій мирний план – цинічний ляпас Групі 19 @g20org і всьому світу. Подякував за новий пакет 🇸🇪 оборонної допомоги Україні. Посилюємо 🇺🇦-🇸🇪 співпрацю.,Поінформував Ульфа Крістерссона @SwedishPM про нову хвилю ракетного терору з боку РФ. Цей акт геноциду українців у відповідь на мій мирний план – цинічний ляпас Групі 19 @g20org і всьому світу. Подякував за новий пакет 🇸🇪 оборонної допомоги Україні. Посилюємо 🇺🇦-🇸🇪 співпрацю.,1.59260328081084e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",251.0,973.0,9572.0,15.0,1.59260328081084e+18,uk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'SwedishPM', 'id': 747426555417198592, 'displayname': 'SwedishPM', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SwedishPM'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'g20org', 'id': 925441731331543040, 'displayname': 'G20 Indonesia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/g20org'}]",,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592231895580160000,2022-11-14 19:04:00+00:00,From the liberation victory in Kherson to the diplomatic victory in New York - the 🇺🇳 General Assembly has just given the green light to the creation of a compensation mechanism for Russian crimes in Ukraine. The aggressor will pay for what he did!,From the liberation victory in Kherson to the diplomatic victory in New York - the 🇺🇳 General Assembly has just given the green light to the creation of a compensation mechanism for Russian crimes in Ukraine. The aggressor will pay for what he did!,1.59223189558016e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",2282.0,6951.0,47578.0,304.0,1.59223189558016e+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592231879088001028,2022-11-14 19:03:56+00:00,Від визвольної перемоги в Херсоні до дипломатичної перемоги у Нью-Йорку – Генасамблея 🇺🇳 щойно дала зелене світло створенню компенсаційного механізму за російські злочини в Україні. Агресор заплатить за скоєне!,Від визвольної перемоги в Херсоні до дипломатичної перемоги у Нью-Йорку – Генасамблея 🇺🇳 щойно дала зелене світло створенню компенсаційного механізму за російські злочини в Україні. Агресор заплатить за скоєне!,1.592231879088001e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",484.0,1550.0,15118.0,43.0,1.592231879088001e+18,uk,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
snscrape.modules.twitter.Tweet,https://twitter.com/ZelenskyyUa/status/1592179845311635463,2022-11-14 15:37:11+00:00,Thank you @JustinTrudeau &amp; 🇨🇦 people for CAD500 million in defense aid to 🇺🇦. This again proves that 🇺🇦 &amp; 🇨🇦 are true allies who share common values &amp; have the same goals. We’ll always remember the help provided by the fraternal 🇨🇦 in the most difficult times. Together we’ll win!,Thank you @JustinTrudeau &amp; 🇨🇦 people for CAD500 million in defense aid to 🇺🇦. This again proves that 🇺🇦 &amp; 🇨🇦 are true allies who share common values &amp; have the same goals. We’ll always remember the help provided by the fraternal 🇨🇦 in the most difficult times. Together we’ll win!,1.5921798453116355e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZelenskyyUa', 'id': 1120633726478823425, 'displayname': 'Володимир Зеленський', 'description': 'Президент України', 'rawDescription': 'Президент України', 'descriptionUrls': None, 'verified': True, 'created': '2019-04-23T10:21:15+00:00', 'followersCount': 6960297, 'friendsCount': 1, 'statusesCount': 2634, 'favouritesCount': 2, 'listedCount': 14948, 'mediaCount': 922, 'location': 'Україна', 'protected': False, 'linkUrl': 'https://www.president.gov.ua', 'linkTcourl': 'https://t.co/ctVL0aukro', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1585550046740848642/OpGKpqx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1120633726478823425/1661313997', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Ukraine government official', 'url': 'https://help.twitter.com/rules-and-policies/state-affiliated', 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'longDescription': None}, 'url': 'https://twitter.com/ZelenskyyUa'}",3427.0,4153.0,37058.0,403.0,1.5921798453116355e+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'JustinTrudeau', 'id': 14260960, 'displayname': 'Justin Trudeau', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/JustinTrudeau'}]",,,,,ZelenskyyUa,"['ZelenskyyUa', 'POTUS', 'AOC', 'GovRonDeSantis', 'MedvedevRussiaE', 'MedvedevRussia']"
